order_item_id,order_id,product_id,Quantity,price_per_unit,total_price
16286,05404,002,2,1642.99,3285.98
16287,05405,021,3,1469.99,4409.97
16288,05405,021,3,1469.99,4409.97
16289,05405,023,5,1841.99,9209.95
16290,05406,002,5,1642.99,8214.95
16291,05406,018,1,564.99,564.99
16292,05406,016,2,460.99,921.98
16293,05406,004,8,1213.99,9711.92
16294,05406,018,1,564.99,564.99
16295,05407,026,2,1227.99,2455.98
16296,05408,012,10,918.99,9189.9
16297,05408,021,6,1469.99,8819.94
16298,05408,009,1,692.99,692.99
16299,05409,001,5,748.99,3744.95
16300,05409,011,9,1105.99,9953.91
16301,05410,020,1,1164.99,1164.99
16302,05411,025,9,799.99,7199.91
16303,05411,011,4,1105.99,4423.96
16304,05411,017,9,342.99,3086.91
16305,05411,011,3,1105.99,3317.97
16306,05411,017,4,342.99,1371.96
16307,05412,018,8,564.99,4519.92
16308,05413,023,8,1841.99,14735.92
16309,05413,009,3,692.99,2078.97
16310,05413,018,4,564.99,2259.96
16311,05413,005,2,572.99,1145.98
16312,05414,006,9,1950.99,17558.91
16313,05414,016,6,460.99,2765.94
16314,05415,001,1,748.99,748.99
16315,05415,019,5,836.99,4184.95
16316,05415,005,4,572.99,2291.96
16317,05415,019,3,836.99,2510.97
16318,05416,001,5,748.99,3744.95
16319,05416,024,5,1145.99,5729.95
16320,05417,016,5,460.99,2304.95
16321,05417,010,2,650.99,1301.98
16322,05417,023,4,1841.99,7367.96
16323,05417,008,4,708.99,2835.96
16324,05418,001,2,748.99,1497.98
16325,05419,010,6,650.99,3905.94
16326,05419,018,3,564.99,1694.97
16327,05419,023,1,1841.99,1841.99
16328,05420,007,4,1105.99,4423.96
16329,05420,009,10,692.99,6929.9
16330,05420,022,6,1217.99,7307.94
16331,05421,018,1,564.99,564.99
16332,05421,023,2,1841.99,3683.98
16333,05421,005,7,572.99,4010.93
16334,05421,011,3,1105.99,3317.97
16335,05421,001,10,748.99,7489.9
16336,05422,026,5,1227.99,6139.95
16337,05423,009,3,692.99,2078.97
16338,05424,012,10,918.99,9189.9
16339,05424,016,10,460.99,4609.9
16340,05425,020,4,1164.99,4659.96
16341,05425,017,5,342.99,1714.95
16342,05425,025,6,799.99,4799.94
16343,05426,017,4,342.99,1371.96
16344,05426,005,1,572.99,572.99
16345,05427,026,5,1227.99,6139.95
16346,05427,017,10,342.99,3429.9
16347,05428,011,8,1105.99,8847.92
16348,05428,002,6,1642.99,9857.94
16349,05428,021,2,1469.99,2939.98
16350,05428,002,7,1642.99,11500.93
16351,05428,023,1,1841.99,1841.99
16352,05429,006,8,1950.99,15607.92
16353,05429,015,9,681.99,6137.91
16354,05430,009,3,692.99,2078.97
16355,05430,012,4,918.99,3675.96
16356,05430,025,3,799.99,2399.97
16357,05430,008,6,708.99,4253.94
16358,05430,005,1,572.99,572.99
16359,05431,012,5,918.99,4594.95
16360,05431,006,2,1950.99,3901.98
16361,05431,026,6,1227.99,7367.94
16362,05431,003,9,278.99,2510.91
16363,05431,003,2,278.99,557.98
16364,05432,016,4,460.99,1843.96
16365,05432,023,3,1841.99,5525.97
16366,05432,018,5,564.99,2824.95
16367,05432,004,8,1213.99,9711.92
16368,05433,011,6,1105.99,6635.94
16369,05433,011,1,1105.99,1105.99
16370,05434,004,2,1213.99,2427.98
16371,05434,003,10,278.99,2789.9
16372,05434,020,6,1164.99,6989.94
16373,05435,011,2,1105.99,2211.98
16374,05435,003,1,278.99,278.99
16375,05435,026,3,1227.99,3683.97
16376,05435,022,4,1217.99,4871.96
16377,05435,021,3,1469.99,4409.97
16378,05436,011,10,1105.99,11059.9
16379,05436,022,5,1217.99,6089.95
16380,05437,006,8,1950.99,15607.92
16381,05437,014,5,584.99,2924.95
16382,05438,010,5,650.99,3254.95
16383,05438,007,7,1105.99,7741.93
16384,05438,004,4,1213.99,4855.96
16385,05438,024,10,1145.99,11459.9
16386,05438,026,2,1227.99,2455.98
16387,05439,010,3,650.99,1952.97
16388,05439,010,4,650.99,2603.96
16389,05439,016,7,460.99,3226.93
16390,05440,025,9,799.99,7199.91
16391,05440,011,4,1105.99,4423.96
16392,05440,004,8,1213.99,9711.92
16393,05441,003,10,278.99,2789.9
16394,05441,003,4,278.99,1115.96
16395,05441,001,9,748.99,6740.91
16396,05441,018,3,564.99,1694.97
16397,05441,013,4,740.99,2963.96
16398,05442,014,10,584.99,5849.9
16399,05443,006,5,1950.99,9754.95
16400,05444,003,1,278.99,278.99
16401,05444,020,9,1164.99,10484.91
16402,05444,007,6,1105.99,6635.94
16403,05445,004,1,1213.99,1213.99
16404,05445,018,5,564.99,2824.95
16405,05445,023,1,1841.99,1841.99
16406,05445,021,3,1469.99,4409.97
16407,05445,024,4,1145.99,4583.96
16408,05446,025,8,799.99,6399.92
16409,05447,005,10,572.99,5729.9
16410,05448,004,1,1213.99,1213.99
16411,05448,013,10,740.99,7409.9
16412,05448,015,2,681.99,1363.98
16413,05448,008,9,708.99,6380.91
16414,05448,015,5,681.99,3409.95
16415,05449,005,7,572.99,4010.93
16416,05450,004,1,1213.99,1213.99
16417,05451,005,1,572.99,572.99
16418,05451,016,3,460.99,1382.97
16419,05451,026,2,1227.99,2455.98
16420,05451,017,7,342.99,2400.93
16421,05451,001,9,748.99,6740.91
16422,05452,003,9,278.99,2510.91
16423,05452,013,8,740.99,5927.92
16424,05452,025,6,799.99,4799.94
16425,05453,017,7,342.99,2400.93
16426,05453,026,4,1227.99,4911.96
16427,05453,015,6,681.99,4091.94
16428,05453,026,4,1227.99,4911.96
16429,05453,017,5,342.99,1714.95
16430,05454,014,7,584.99,4094.93
16431,05454,023,3,1841.99,5525.97
16432,05454,017,3,342.99,1028.97
16433,05454,018,10,564.99,5649.9
16434,05454,009,8,692.99,5543.92
16435,05455,009,9,692.99,6236.91
16436,05456,001,8,748.99,5991.92
16437,05456,009,10,692.99,6929.9
16438,05457,006,6,1950.99,11705.94
16439,05458,018,3,564.99,1694.97
16440,05458,009,8,692.99,5543.92
16441,05458,024,8,1145.99,9167.92
16442,05459,008,4,708.99,2835.96
16443,05459,011,2,1105.99,2211.98
16444,05459,016,9,460.99,4148.91
16445,05459,014,5,584.99,2924.95
16446,05459,022,5,1217.99,6089.95
16447,05460,018,9,564.99,5084.91
16448,05460,020,3,1164.99,3494.97
16449,05461,009,4,692.99,2771.96
16450,05461,018,10,564.99,5649.9
16451,05461,014,10,584.99,5849.9
16452,05462,026,2,1227.99,2455.98
16453,05462,025,9,799.99,7199.91
16454,05463,006,1,1950.99,1950.99
16455,05463,013,8,740.99,5927.92
16456,05463,009,2,692.99,1385.98
16457,05463,020,4,1164.99,4659.96
16458,05463,009,10,692.99,6929.9
16459,05464,007,10,1105.99,11059.9
16460,05465,006,8,1950.99,15607.92
16461,05465,009,8,692.99,5543.92
16462,05466,012,6,918.99,5513.94
16463,05466,011,8,1105.99,8847.92
16464,05466,018,2,564.99,1129.98
16465,05466,008,4,708.99,2835.96
16466,05467,012,3,918.99,2756.97
16467,05467,017,5,342.99,1714.95
16468,05467,009,4,692.99,2771.96
16469,05468,003,2,278.99,557.98
16470,05468,026,5,1227.99,6139.95
16471,05468,003,1,278.99,278.99
16472,05468,022,10,1217.99,12179.9
16473,05469,002,8,1642.99,13143.92
16474,05469,012,3,918.99,2756.97
16475,05470,023,8,1841.99,14735.92
16476,05470,020,3,1164.99,3494.97
16477,05470,011,4,1105.99,4423.96
16478,05471,004,7,1213.99,8497.93
16479,05471,012,3,918.99,2756.97
16480,05471,006,4,1950.99,7803.96
16481,05471,022,6,1217.99,7307.94
16482,05471,004,10,1213.99,12139.9
16483,05472,010,10,650.99,6509.9
16484,05473,014,4,584.99,2339.96
16485,05473,020,10,1164.99,11649.9
16486,05474,022,5,1217.99,6089.95
16487,05474,016,9,460.99,4148.91
16488,05474,008,8,708.99,5671.92
16489,05475,001,8,748.99,5991.92
16490,05476,010,7,650.99,4556.93
16491,05476,025,7,799.99,5599.93
16492,05476,025,9,799.99,7199.91
16493,05476,022,6,1217.99,7307.94
16494,05476,019,8,836.99,6695.92
16495,05477,008,8,708.99,5671.92
16496,05477,020,9,1164.99,10484.91
16497,05477,002,2,1642.99,3285.98
16498,05478,022,6,1217.99,7307.94
16499,05478,010,9,650.99,5858.91
16500,05478,015,7,681.99,4773.93
16501,05478,019,7,836.99,5858.93
16502,05479,006,5,1950.99,9754.95
16503,05480,006,9,1950.99,17558.91
16504,05480,024,6,1145.99,6875.94
16505,05480,011,2,1105.99,2211.98
16506,05481,022,1,1217.99,1217.99
16507,05481,010,3,650.99,1952.97
16508,05481,016,5,460.99,2304.95
16509,05481,015,6,681.99,4091.94
16510,05481,016,6,460.99,2765.94
16511,05482,001,6,748.99,4493.94
16512,05482,002,4,1642.99,6571.96
16513,05482,006,6,1950.99,11705.94
16514,05482,002,10,1642.99,16429.9
16515,05482,024,2,1145.99,2291.98
16516,05483,013,3,740.99,2222.97
16517,05483,016,3,460.99,1382.97
16518,05484,023,7,1841.99,12893.93
16519,05484,016,6,460.99,2765.94
16520,05484,014,9,584.99,5264.91
16521,05484,007,8,1105.99,8847.92
16522,05484,021,9,1469.99,13229.91
16523,05485,004,10,1213.99,12139.9
16524,05485,015,6,681.99,4091.94
16525,05485,004,9,1213.99,10925.91
16526,05485,024,8,1145.99,9167.92
16527,05485,005,1,572.99,572.99
16528,05486,014,1,584.99,584.99
16529,05487,013,7,740.99,5186.93
16530,05487,010,2,650.99,1301.98
16531,05487,016,8,460.99,3687.92
16532,05487,002,9,1642.99,14786.91
16533,05487,022,5,1217.99,6089.95
16534,05488,013,9,740.99,6668.91
16535,05489,004,1,1213.99,1213.99
16536,05489,005,6,572.99,3437.94
16537,05489,026,2,1227.99,2455.98
16538,05490,020,3,1164.99,3494.97
16539,05490,018,1,564.99,564.99
16540,05490,022,6,1217.99,7307.94
16541,05490,025,8,799.99,6399.92
16542,05491,021,5,1469.99,7349.95
16543,05491,007,7,1105.99,7741.93
16544,05492,019,6,836.99,5021.94
16545,05492,010,1,650.99,650.99
16546,05493,012,3,918.99,2756.97
16547,05493,018,8,564.99,4519.92
16548,05493,014,1,584.99,584.99
16549,05493,004,9,1213.99,10925.91
16550,05494,015,5,681.99,3409.95
16551,05494,017,9,342.99,3086.91
16552,05494,021,9,1469.99,13229.91
16553,05495,024,9,1145.99,10313.91
16554,05495,001,10,748.99,7489.9
16555,05495,021,3,1469.99,4409.97
16556,05495,015,2,681.99,1363.98
16557,05496,021,1,1469.99,1469.99
16558,05496,024,6,1145.99,6875.94
16559,05496,006,8,1950.99,15607.92
16560,05497,011,7,1105.99,7741.93
16561,05497,005,3,572.99,1718.97
16562,05497,020,9,1164.99,10484.91
16563,05498,020,7,1164.99,8154.93
16564,05498,006,10,1950.99,19509.9
16565,05498,003,7,278.99,1952.93
16566,05498,001,7,748.99,5242.93
16567,05498,001,2,748.99,1497.98
16568,05499,002,8,1642.99,13143.92
16569,05499,009,2,692.99,1385.98
16570,05500,020,2,1164.99,2329.98
16571,05500,026,3,1227.99,3683.97
16572,05500,012,2,918.99,1837.98
16573,05501,001,4,748.99,2995.96
16574,05501,025,4,799.99,3199.96
16575,05501,016,4,460.99,1843.96
16576,05502,021,8,1469.99,11759.92
16577,05503,006,1,1950.99,1950.99
16578,05503,011,4,1105.99,4423.96
16579,05503,011,7,1105.99,7741.93
16580,05504,005,5,572.99,2864.95
16581,05504,020,6,1164.99,6989.94
16582,05504,002,5,1642.99,8214.95
16583,05504,026,3,1227.99,3683.97
16584,05504,006,9,1950.99,17558.91
16585,05505,021,7,1469.99,10289.93
16586,05505,010,1,650.99,650.99
16587,05506,011,6,1105.99,6635.94
16588,05506,002,7,1642.99,11500.93
16589,05506,012,8,918.99,7351.92
16590,05507,012,1,918.99,918.99
16591,05507,015,5,681.99,3409.95
16592,05507,022,5,1217.99,6089.95
16593,05507,006,8,1950.99,15607.92
16594,05508,005,10,572.99,5729.9
16595,05508,013,7,740.99,5186.93
16596,05508,012,2,918.99,1837.98
16597,05508,026,3,1227.99,3683.97
16598,05509,016,7,460.99,3226.93
16599,05509,016,3,460.99,1382.97
16600,05509,015,1,681.99,681.99
16601,05509,022,5,1217.99,6089.95
16602,05510,004,4,1213.99,4855.96
16603,05510,011,2,1105.99,2211.98
16604,05510,002,10,1642.99,16429.9
16605,05510,005,3,572.99,1718.97
16606,05510,007,10,1105.99,11059.9
16607,05511,026,4,1227.99,4911.96
16608,05511,004,3,1213.99,3641.97
16609,05511,006,2,1950.99,3901.98
16610,05511,015,2,681.99,1363.98
16611,05512,003,2,278.99,557.98
16612,05512,021,7,1469.99,10289.93
16613,05512,002,4,1642.99,6571.96
16614,05512,019,6,836.99,5021.94
16615,05512,004,4,1213.99,4855.96
16616,05513,002,9,1642.99,14786.91
16617,05513,003,6,278.99,1673.94
16618,05513,007,8,1105.99,8847.92
16619,05513,011,5,1105.99,5529.95
16620,05513,009,6,692.99,4157.94
16621,05514,003,5,278.99,1394.95
16622,05514,001,3,748.99,2246.97
16623,05514,022,8,1217.99,9743.92
16624,05514,012,4,918.99,3675.96
16625,05514,015,10,681.99,6819.9
16626,05515,026,2,1227.99,2455.98
16627,05515,023,9,1841.99,16577.91
16628,05515,002,2,1642.99,3285.98
16629,05516,006,6,1950.99,11705.94
16630,05516,021,8,1469.99,11759.92
16631,05516,007,6,1105.99,6635.94
16632,05516,022,10,1217.99,12179.9
16633,05516,007,2,1105.99,2211.98
16634,05517,018,3,564.99,1694.97
16635,05517,010,10,650.99,6509.9
16636,05518,015,4,681.99,2727.96
16637,05518,002,8,1642.99,13143.92
16638,05518,022,7,1217.99,8525.93
16639,05518,026,8,1227.99,9823.92
16640,05518,008,10,708.99,7089.9
16641,05519,010,6,650.99,3905.94
16642,05520,013,4,740.99,2963.96
16643,05520,001,10,748.99,7489.9
16644,05520,009,8,692.99,5543.92
16645,05520,003,1,278.99,278.99
16646,05521,012,9,918.99,8270.91
16647,05522,023,8,1841.99,14735.92
16648,05522,008,1,708.99,708.99
16649,05522,002,7,1642.99,11500.93
16650,05523,009,1,692.99,692.99
16651,05523,011,10,1105.99,11059.9
16652,05523,019,4,836.99,3347.96
16653,05523,003,4,278.99,1115.96
16654,05524,014,8,584.99,4679.92
16655,05524,013,1,740.99,740.99
16656,05524,024,3,1145.99,3437.97
16657,05525,019,3,836.99,2510.97
16658,05525,017,1,342.99,342.99
16659,05525,018,4,564.99,2259.96
16660,05526,001,5,748.99,3744.95
16661,05527,005,4,572.99,2291.96
16662,05527,026,9,1227.99,11051.91
16663,05527,010,3,650.99,1952.97
16664,05527,004,3,1213.99,3641.97
16665,05528,012,2,918.99,1837.98
16666,05528,001,6,748.99,4493.94
16667,05528,019,2,836.99,1673.98
16668,05528,011,4,1105.99,4423.96
16669,05528,016,2,460.99,921.98
16670,05529,026,6,1227.99,7367.94
16671,05529,002,8,1642.99,13143.92
16672,05529,007,7,1105.99,7741.93
16673,05529,019,4,836.99,3347.96
16674,05529,009,5,692.99,3464.95
16675,05530,016,8,460.99,3687.92
16676,05530,013,9,740.99,6668.91
16677,05530,017,9,342.99,3086.91
16678,05531,002,1,1642.99,1642.99
16679,05531,026,9,1227.99,11051.91
16680,05531,013,10,740.99,7409.9
16681,05532,026,7,1227.99,8595.93
16682,05533,016,5,460.99,2304.95
16683,05533,024,7,1145.99,8021.93
16684,05533,007,9,1105.99,9953.91
16685,05533,013,4,740.99,2963.96
16686,05533,006,8,1950.99,15607.92
16687,05534,004,4,1213.99,4855.96
16688,05534,005,6,572.99,3437.94
16689,05534,013,2,740.99,1481.98
16690,05535,021,5,1469.99,7349.95
16691,05535,008,5,708.99,3544.95
16692,05535,014,7,584.99,4094.93
16693,05536,009,5,692.99,3464.95
16694,05537,003,10,278.99,2789.9
16695,05537,009,10,692.99,6929.9
16696,05537,021,7,1469.99,10289.93
16697,05537,005,7,572.99,4010.93
16698,05537,004,4,1213.99,4855.96
16699,05538,016,2,460.99,921.98
16700,05538,025,2,799.99,1599.98
16701,05538,018,4,564.99,2259.96
16702,05539,004,5,1213.99,6069.95
16703,05539,001,6,748.99,4493.94
16704,05540,022,2,1217.99,2435.98
16705,05541,014,5,584.99,2924.95
16706,05541,007,6,1105.99,6635.94
16707,05541,009,2,692.99,1385.98
16708,05541,002,10,1642.99,16429.9
16709,05541,020,1,1164.99,1164.99
16710,05542,002,4,1642.99,6571.96
16711,05542,021,1,1469.99,1469.99
16712,05543,014,3,584.99,1754.97
16713,05543,022,5,1217.99,6089.95
16714,05543,019,10,836.99,8369.9
16715,05543,016,1,460.99,460.99
16716,05544,019,9,836.99,7532.91
16717,05544,011,3,1105.99,3317.97
16718,05544,006,6,1950.99,11705.94
16719,05544,009,10,692.99,6929.9
16720,05544,019,7,836.99,5858.93
16721,05545,002,9,1642.99,14786.91
16722,05545,009,2,692.99,1385.98
16723,05545,016,9,460.99,4148.91
16724,05545,024,7,1145.99,8021.93
16725,05545,018,4,564.99,2259.96
16726,05546,011,1,1105.99,1105.99
16727,05546,015,7,681.99,4773.93
16728,05546,016,7,460.99,3226.93
16729,05546,018,7,564.99,3954.93
16730,05546,025,10,799.99,7999.9
16731,05547,023,3,1841.99,5525.97
16732,05547,010,3,650.99,1952.97
16733,05547,002,8,1642.99,13143.92
16734,05548,005,3,572.99,1718.97
16735,05548,004,8,1213.99,9711.92
16736,05548,018,4,564.99,2259.96
16737,05548,008,7,708.99,4962.93
16738,05549,020,6,1164.99,6989.94
16739,05549,009,8,692.99,5543.92
16740,05549,007,10,1105.99,11059.9
16741,05549,012,2,918.99,1837.98
16742,05550,003,1,278.99,278.99
16743,05550,002,3,1642.99,4928.97
16744,05550,002,6,1642.99,9857.94
16745,05550,023,10,1841.99,18419.9
16746,05551,017,7,342.99,2400.93
16747,05551,013,4,740.99,2963.96
16748,05551,018,8,564.99,4519.92
16749,05551,013,10,740.99,7409.9
16750,05552,004,4,1213.99,4855.96
16751,05553,009,8,692.99,5543.92
16752,05553,013,8,740.99,5927.92
16753,05553,016,4,460.99,1843.96
16754,05554,023,2,1841.99,3683.98
16755,05554,021,6,1469.99,8819.94
16756,05554,005,3,572.99,1718.97
16757,05554,023,2,1841.99,3683.98
16758,05555,007,3,1105.99,3317.97
16759,05555,014,1,584.99,584.99
16760,05555,016,3,460.99,1382.97
16761,05556,021,10,1469.99,14699.9
16762,05556,004,6,1213.99,7283.94
16763,05556,003,9,278.99,2510.91
16764,05557,001,6,748.99,4493.94
16765,05557,015,10,681.99,6819.9
16766,05557,011,2,1105.99,2211.98
16767,05558,022,3,1217.99,3653.97
16768,05558,003,3,278.99,836.97
16769,05558,024,2,1145.99,2291.98
16770,05559,007,7,1105.99,7741.93
16771,05559,023,2,1841.99,3683.98
16772,05559,004,3,1213.99,3641.97
16773,05560,004,6,1213.99,7283.94
16774,05560,010,3,650.99,1952.97
16775,05560,002,6,1642.99,9857.94
16776,05560,026,8,1227.99,9823.92
16777,05561,020,1,1164.99,1164.99
16778,05561,026,1,1227.99,1227.99
16779,05562,006,7,1950.99,13656.93
16780,05562,003,4,278.99,1115.96
16781,05562,009,2,692.99,1385.98
16782,05563,004,2,1213.99,2427.98
16783,05564,015,5,681.99,3409.95
16784,05564,008,8,708.99,5671.92
16785,05565,009,7,692.99,4850.93
16786,05565,006,5,1950.99,9754.95
16787,05565,020,3,1164.99,3494.97
16788,05565,008,8,708.99,5671.92
16789,05565,014,7,584.99,4094.93
16790,05566,013,3,740.99,2222.97
16791,05567,022,10,1217.99,12179.9
16792,05567,013,6,740.99,4445.94
16793,05568,021,10,1469.99,14699.9
16794,05568,023,3,1841.99,5525.97
16795,05568,019,1,836.99,836.99
16796,05569,024,4,1145.99,4583.96
16797,05569,008,6,708.99,4253.94
16798,05569,008,5,708.99,3544.95
16799,05570,017,10,342.99,3429.9
16800,05570,015,8,681.99,5455.92
16801,05571,026,1,1227.99,1227.99
16802,05571,026,6,1227.99,7367.94
16803,05571,012,4,918.99,3675.96
16804,05571,023,9,1841.99,16577.91
16805,05571,013,8,740.99,5927.92
16806,05572,014,10,584.99,5849.9
16807,05572,003,8,278.99,2231.92
16808,05572,003,2,278.99,557.98
16809,05573,001,9,748.99,6740.91
16810,05573,016,8,460.99,3687.92
16811,05573,014,2,584.99,1169.98
16812,05574,016,2,460.99,921.98
16813,05574,003,5,278.99,1394.95
16814,05574,024,9,1145.99,10313.91
16815,05574,020,7,1164.99,8154.93
16816,05574,009,9,692.99,6236.91
16817,05575,019,10,836.99,8369.9
16818,05575,001,7,748.99,5242.93
16819,05576,019,7,836.99,5858.93
16820,05577,016,8,460.99,3687.92
16821,05577,010,9,650.99,5858.91
16822,05577,026,3,1227.99,3683.97
16823,05577,022,6,1217.99,7307.94
16824,05577,002,3,1642.99,4928.97
16825,05578,017,6,342.99,2057.94
16826,05579,006,7,1950.99,13656.93
16827,05579,013,1,740.99,740.99
16828,05579,019,8,836.99,6695.92
16829,05579,020,7,1164.99,8154.93
16830,05580,004,8,1213.99,9711.92
16831,05580,025,7,799.99,5599.93
16832,05580,018,1,564.99,564.99
16833,05580,012,5,918.99,4594.95
16834,05581,006,10,1950.99,19509.9
16835,05581,003,5,278.99,1394.95
16836,05581,026,8,1227.99,9823.92
16837,05581,008,8,708.99,5671.92
16838,05581,003,3,278.99,836.97
16839,05582,015,7,681.99,4773.93
16840,05583,025,8,799.99,6399.92
16841,05583,016,2,460.99,921.98
16842,05583,018,2,564.99,1129.98
16843,05583,021,7,1469.99,10289.93
16844,05583,014,1,584.99,584.99
16845,05584,005,10,572.99,5729.9
16846,05584,023,4,1841.99,7367.96
16847,05584,008,4,708.99,2835.96
16848,05584,016,8,460.99,3687.92
16849,05584,005,8,572.99,4583.92
16850,05585,007,5,1105.99,5529.95
16851,05585,014,4,584.99,2339.96
16852,05586,001,4,748.99,2995.96
16853,05586,021,10,1469.99,14699.9
16854,05586,009,5,692.99,3464.95
16855,05586,005,9,572.99,5156.91
16856,05587,013,10,740.99,7409.9
16857,05587,014,6,584.99,3509.94
16858,05588,004,1,1213.99,1213.99
16859,05589,010,3,650.99,1952.97
16860,05589,013,3,740.99,2222.97
16861,05589,014,4,584.99,2339.96
16862,05589,021,8,1469.99,11759.92
16863,05590,005,8,572.99,4583.92
16864,05590,020,1,1164.99,1164.99
16865,05590,023,5,1841.99,9209.95
16866,05590,005,1,572.99,572.99
16867,05590,014,4,584.99,2339.96
16868,05591,020,9,1164.99,10484.91
16869,05591,011,3,1105.99,3317.97
16870,05592,016,8,460.99,3687.92
16871,05592,017,5,342.99,1714.95
16872,05592,002,9,1642.99,14786.91
16873,05593,023,4,1841.99,7367.96
16874,05593,018,4,564.99,2259.96
16875,05593,023,3,1841.99,5525.97
16876,05593,012,3,918.99,2756.97
16877,05593,023,3,1841.99,5525.97
16878,05594,020,10,1164.99,11649.9
16879,05594,025,5,799.99,3999.95
16880,05595,021,3,1469.99,4409.97
16881,05595,010,6,650.99,3905.94
16882,05595,016,3,460.99,1382.97
16883,05595,010,5,650.99,3254.95
16884,05596,026,1,1227.99,1227.99
16885,05596,022,8,1217.99,9743.92
16886,05596,010,9,650.99,5858.91
16887,05596,006,4,1950.99,7803.96
16888,05597,013,2,740.99,1481.98
16889,05597,019,1,836.99,836.99
16890,05597,017,7,342.99,2400.93
16891,05597,020,6,1164.99,6989.94
16892,05598,009,8,692.99,5543.92
16893,05598,019,8,836.99,6695.92
16894,05598,009,3,692.99,2078.97
16895,05598,014,5,584.99,2924.95
16896,05598,019,6,836.99,5021.94
16897,05599,016,9,460.99,4148.91
16898,05599,003,7,278.99,1952.93
16899,05599,002,2,1642.99,3285.98
16900,05599,005,4,572.99,2291.96
16901,05599,005,9,572.99,5156.91
16902,05600,005,3,572.99,1718.97
16903,05600,018,7,564.99,3954.93
16904,05601,005,9,572.99,5156.91
16905,05601,025,2,799.99,1599.98
16906,05601,004,8,1213.99,9711.92
16907,05601,011,3,1105.99,3317.97
16908,05601,024,4,1145.99,4583.96
16909,05602,012,4,918.99,3675.96
16910,05602,018,4,564.99,2259.96
16911,05602,004,3,1213.99,3641.97
16912,05602,015,7,681.99,4773.93
16913,05602,019,3,836.99,2510.97
16914,05603,011,10,1105.99,11059.9
16915,05603,011,3,1105.99,3317.97
16916,05603,012,4,918.99,3675.96
16917,05604,013,2,740.99,1481.98
16918,05604,007,7,1105.99,7741.93
16919,05605,015,2,681.99,1363.98
16920,05605,002,4,1642.99,6571.96
16921,05605,004,10,1213.99,12139.9
16922,05605,003,3,278.99,836.97
16923,05605,006,2,1950.99,3901.98
16924,05606,014,6,584.99,3509.94
16925,05606,012,9,918.99,8270.91
16926,05606,006,3,1950.99,5852.97
16927,05606,003,6,278.99,1673.94
16928,05607,008,10,708.99,7089.9
16929,05607,017,7,342.99,2400.93
16930,05607,025,10,799.99,7999.9
16931,05607,012,4,918.99,3675.96
16932,05607,013,8,740.99,5927.92
16933,05608,014,5,584.99,2924.95
16934,05608,011,4,1105.99,4423.96
16935,05609,002,8,1642.99,13143.92
16936,05609,008,7,708.99,4962.93
16937,05609,005,10,572.99,5729.9
16938,05609,023,4,1841.99,7367.96
16939,05609,003,5,278.99,1394.95
16940,05610,024,1,1145.99,1145.99
16941,05610,019,10,836.99,8369.9
16942,05611,003,6,278.99,1673.94
16943,05611,015,4,681.99,2727.96
16944,05611,004,9,1213.99,10925.91
16945,05611,012,8,918.99,7351.92
16946,05611,015,3,681.99,2045.97
16947,05612,013,3,740.99,2222.97
16948,05612,021,2,1469.99,2939.98
16949,05612,018,4,564.99,2259.96
16950,05612,003,8,278.99,2231.92
16951,05613,005,7,572.99,4010.93
16952,05613,013,5,740.99,3704.95
16953,05614,005,10,572.99,5729.9
16954,05614,005,6,572.99,3437.94
16955,05614,015,5,681.99,3409.95
16956,05615,018,6,564.99,3389.94
16957,05615,022,5,1217.99,6089.95
16958,05615,018,4,564.99,2259.96
16959,05616,005,1,572.99,572.99
16960,05617,009,5,692.99,3464.95
16961,05617,017,7,342.99,2400.93
16962,05617,008,4,708.99,2835.96
16963,05618,025,7,799.99,5599.93
16964,05618,007,3,1105.99,3317.97
16965,05618,019,5,836.99,4184.95
16966,05618,018,10,564.99,5649.9
16967,05618,003,4,278.99,1115.96
16968,05619,007,1,1105.99,1105.99
16969,05619,005,8,572.99,4583.92
16970,05619,013,10,740.99,7409.9
16971,05619,026,1,1227.99,1227.99
16972,05620,002,1,1642.99,1642.99
16973,05620,022,6,1217.99,7307.94
16974,05620,025,1,799.99,799.99
16975,05620,015,5,681.99,3409.95
16976,05621,006,10,1950.99,19509.9
16977,05621,011,5,1105.99,5529.95
16978,05621,008,10,708.99,7089.9
16979,05621,003,2,278.99,557.98
16980,05621,024,4,1145.99,4583.96
16981,05622,001,8,748.99,5991.92
16982,05622,016,9,460.99,4148.91
16983,05622,025,6,799.99,4799.94
16984,05622,019,9,836.99,7532.91
16985,05623,016,7,460.99,3226.93
16986,05623,002,6,1642.99,9857.94
16987,05623,026,4,1227.99,4911.96
16988,05623,005,1,572.99,572.99
16989,05624,025,6,799.99,4799.94
16990,05624,010,8,650.99,5207.92
16991,05625,016,4,460.99,1843.96
16992,05625,005,8,572.99,4583.92
16993,05625,007,9,1105.99,9953.91
16994,05626,015,7,681.99,4773.93
16995,05627,023,8,1841.99,14735.92
16996,05627,005,3,572.99,1718.97
16997,05627,019,3,836.99,2510.97
16998,05627,004,4,1213.99,4855.96
16999,05628,017,2,342.99,685.98
17000,05629,002,9,1642.99,14786.91
17001,05629,006,8,1950.99,15607.92
17002,05629,018,2,564.99,1129.98
17003,05629,009,4,692.99,2771.96
17004,05630,007,5,1105.99,5529.95
17005,05630,002,8,1642.99,13143.92
17006,05630,019,6,836.99,5021.94
