payment_id,payment_date,payment_mode,order_id,payment_status
03415,2025-01-16,Bank Transfer,03415,Success
03416,2024-10-25,Credit Card,03416,Refunded
03417,2024-02-06,Apple Pay,03417,Success
03418,2024-08-29,Credit Card,03418,Success
03419,2024-12-21,Cash,03419,Success
03420,2024-10-27,Bank Transfer,03420,Success
03421,2024-04-30,Apple Pay,03421,Success
03422,2024-02-27,Cash,03422,Success
03423,2024-02-12,Credit Card,03423,Success
03424,2024-10-03,Bank Transfer,03424,Success
03425,2024-07-04,Bank Transfer,03425,Success
03426,2024-12-16,Cash,03426,Success
03427,2024-02-20,Bank Transfer,03427,Success
03428,2024-02-06,Apple Pay,03428,Success
03429,2024-07-13,Bank Transfer,03429,Success
03430,2024-03-28,Cash,03430,Success
03431,2024-12-08,Cash,03431,Success
03432,2024-03-15,Bank Transfer,03432,Success
03433,2024-12-03,Bank Transfer,03433,Success
03434,2024-05-22,Cash,03434,Success
03435,2024-12-03,Cash,03435,Success
03436,2024-02-04,Apple Pay,03436,Success
03437,2024-04-04,Cash,03437,Success
03438,2024-01-31,Apple Pay,03438,Success
03439,2024-02-26,Apple Pay,03439,Success
03440,2024-10-09,Credit Card,03440,Success
03441,2024-12-17,Apple Pay,03441,Success
03442,2024-01-12,Bank Transfer,03442,Success
03443,2024-08-30,Apple Pay,03443,Success
03444,2024-10-11,Cash,03444,Success
03445,2024-03-02,Cash,03445,Success
03446,2024-07-19,Credit Card,03446,Success
03447,2024-02-11,Credit Card,03447,Success
03448,2024-05-15,Credit Card,03448,Refunded
03449,2024-07-05,Bank Transfer,03449,Success
03450,2024-07-27,Cash,03450,Success
03451,2024-10-19,Credit Card,03451,Success
03452,2024-07-23,Bank Transfer,03452,Refunded
03453,2024-02-28,Credit Card,03453,Success
03454,2024-11-06,Apple Pay,03454,Success
03455,2024-06-27,Cash,03455,Success
03456,2024-01-27,Bank Transfer,03456,Success
03457,2024-01-18,Credit Card,03457,Success
03458,2024-02-24,Bank Transfer,03458,Success
03459,2024-12-15,Bank Transfer,03459,Success
03460,2024-07-14,Credit Card,03460,Success
03461,2024-12-16,Credit Card,03461,Success
03462,2024-08-12,Apple Pay,03462,Success
03463,2024-08-14,Credit Card,03463,Refunded
03464,2024-09-16,Cash,03464,Refunded
03465,2024-11-27,Bank Transfer,03465,Success
03466,2024-07-03,Apple Pay,03466,Success
03467,2024-11-27,Cash,03467,Success
03468,2024-01-21,Apple Pay,03468,Success
03469,2024-10-27,Cash,03469,Success
03470,2024-11-26,Credit Card,03470,Success
03471,2024-09-03,Bank Transfer,03471,Success
03472,2025-01-13,Credit Card,03472,Success
03473,2024-03-21,Credit Card,03473,Success
03474,2024-09-03,Cash,03474,Refunded
03475,2024-08-26,Bank Transfer,03475,Success
03476,2024-05-07,Bank Transfer,03476,Success
03477,2024-07-19,Cash,03477,Success
03478,2024-05-29,Apple Pay,03478,Success
03479,2024-02-23,Apple Pay,03479,Success
03480,2024-04-26,Cash,03480,Success
03481,2024-03-26,Cash,03481,Success
03482,2024-01-05,Cash,03482,Success
03483,2024-04-11,Credit Card,03483,Success
03484,2024-03-20,Credit Card,03484,Success
03485,2024-11-16,Credit Card,03485,Success
03486,2024-02-22,Credit Card,03486,Success
03487,2024-04-03,Cash,03487,Success
03488,2024-02-02,Credit Card,03488,Success
03489,2024-01-13,Apple Pay,03489,Success
03490,2024-04-10,Bank Transfer,03490,Success
03491,2024-04-02,Bank Transfer,03491,Refunded
03492,2024-11-28,Apple Pay,03492,Success
03493,2024-05-07,Credit Card,03493,Success
03494,2024-03-01,Cash,03494,Success
03495,2024-08-20,Apple Pay,03495,Success
03496,2024-12-07,Cash,03496,Success
03497,2024-04-25,Cash,03497,Success
03498,2024-08-25,Bank Transfer,03498,Success
03499,2024-06-24,Bank Transfer,03499,Refunded
03500,2024-08-14,Apple Pay,03500,Success
03501,2024-07-30,Credit Card,03501,Success
03502,2024-07-13,Apple Pay,03502,Success
03503,2024-03-01,Apple Pay,03503,Success
03504,2024-06-20,Bank Transfer,03504,Success
03505,2024-08-04,Credit Card,03505,Success
03506,2024-01-28,Apple Pay,03506,Success
03507,2025-01-15,Cash,03507,Refunded
03508,2024-03-25,Credit Card,03508,Success
03509,2024-12-20,Credit Card,03509,Success
03510,2024-05-04,Bank Transfer,03510,Refunded
03511,2024-07-02,Apple Pay,03511,Success
03512,2024-12-29,Apple Pay,03512,Success
03513,2024-08-25,Credit Card,03513,Success
03514,2024-04-01,Apple Pay,03514,Success
03515,2024-02-08,Cash,03515,Success
03516,2024-11-10,Credit Card,03516,Success
03517,2024-02-20,Credit Card,03517,Success
03518,2024-12-25,Bank Transfer,03518,Success
03519,2024-09-09,Apple Pay,03519,Refunded
03520,2024-01-20,Apple Pay,03520,Success
03521,2024-09-15,Credit Card,03521,Success
03522,2024-11-19,Bank Transfer,03522,Success
03523,2024-04-07,Cash,03523,Success
03524,2024-09-08,Bank Transfer,03524,Success
03525,2024-02-12,Bank Transfer,03525,Success
03526,2024-07-16,Bank Transfer,03526,Refunded
03527,2025-01-21,Credit Card,03527,Success
03528,2024-07-19,Cash,03528,Success
03529,2024-09-24,Apple Pay,03529,Success
03530,2025-01-15,Cash,03530,Success
03531,2024-11-07,Cash,03531,Success
03532,2024-01-24,Cash,03532,Success
03533,2024-03-15,Cash,03533,Success
03534,2024-02-05,Credit Card,03534,Success
03535,2024-10-26,Credit Card,03535,Success
03536,2024-12-22,Apple Pay,03536,Success
03537,2024-02-04,Credit Card,03537,Success
03538,2024-07-24,Bank Transfer,03538,Success
03539,2024-12-08,Cash,03539,Success
03540,2024-12-10,Credit Card,03540,Success
03541,2025-01-08,Credit Card,03541,Success
03542,2025-01-02,Apple Pay,03542,Success
03543,2024-02-05,Apple Pay,03543,Refunded
03544,2024-02-23,Credit Card,03544,Success
03545,2024-12-12,Apple Pay,03545,Refunded
03546,2024-09-30,Bank Transfer,03546,Success
03547,2024-08-13,Bank Transfer,03547,Success
03548,2024-05-13,Bank Transfer,03548,Success
03549,2024-11-16,Cash,03549,Success
03550,2024-02-04,Apple Pay,03550,Success
03551,2024-02-15,Bank Transfer,03551,Success
03552,2024-06-24,Bank Transfer,03552,Success
03553,2024-06-30,Cash,03553,Success
03554,2024-02-08,Bank Transfer,03554,Success
03555,2024-05-24,Credit Card,03555,Success
03556,2024-12-21,Apple Pay,03556,Success
03557,2024-09-18,Cash,03557,Success
03558,2024-09-23,Credit Card,03558,Success
03559,2025-01-10,Apple Pay,03559,Success
03560,2024-04-26,Credit Card,03560,Refunded
03561,2024-08-26,Apple Pay,03561,Success
03562,2025-01-10,Cash,03562,Success
03563,2024-03-11,Apple Pay,03563,Success
03564,2024-09-12,Credit Card,03564,Success
03565,2024-11-30,Apple Pay,03565,Success
03566,2024-02-24,Credit Card,03566,Success
03567,2024-06-17,Cash,03567,Success
03568,2024-02-27,Apple Pay,03568,Refunded
03569,2024-08-15,Apple Pay,03569,Success
03570,2024-12-24,Credit Card,03570,Success
03571,2024-06-03,Cash,03571,Success
03572,2024-11-05,Cash,03572,Success
03573,2024-08-21,Apple Pay,03573,Success
03574,2024-01-28,Apple Pay,03574,Success
03575,2024-07-31,Credit Card,03575,Success
03576,2024-09-09,Cash,03576,Success
03577,2024-04-17,Credit Card,03577,Success
03578,2024-03-12,Credit Card,03578,Success
03579,2024-01-07,Apple Pay,03579,Success
03580,2024-04-23,Cash,03580,Success
03581,2024-06-06,Apple Pay,03581,Success
03582,2024-08-26,Bank Transfer,03582,Success
03583,2024-08-26,Apple Pay,03583,Success
03584,2024-02-22,Apple Pay,03584,Success
03585,2024-07-11,Bank Transfer,03585,Success
03586,2024-08-02,Apple Pay,03586,Success
03587,2024-05-31,Credit Card,03587,Success
03588,2024-05-18,Apple Pay,03588,Success
03589,2024-12-19,Bank Transfer,03589,Success
03590,2024-12-09,Credit Card,03590,Success
03591,2024-08-05,Credit Card,03591,Success
03592,2024-02-11,Credit Card,03592,Success
03593,2024-05-10,Cash,03593,Success
03594,2024-02-10,Cash,03594,Success
03595,2024-04-11,Credit Card,03595,Success
03596,2024-01-14,Bank Transfer,03596,Success
03597,2024-03-29,Cash,03597,Success
03598,2024-01-03,Credit Card,03598,Refunded
03599,2024-07-30,Bank Transfer,03599,Success
03600,2024-10-17,Bank Transfer,03600,Success
03601,2024-05-11,Cash,03601,Success
03602,2024-07-30,Bank Transfer,03602,Success
03603,2024-08-26,Cash,03603,Refunded
03604,2024-03-16,Credit Card,03604,Success
03605,2024-10-30,Bank Transfer,03605,Success
03606,2024-04-13,Bank Transfer,03606,Success
03607,2024-09-11,Bank Transfer,03607,Success
03608,2024-11-11,Cash,03608,Success
03609,2024-09-19,Bank Transfer,03609,Success
03610,2024-03-05,Cash,03610,Success
03611,2024-02-24,Credit Card,03611,Success
03612,2024-02-26,Cash,03612,Success
03613,2024-02-11,Credit Card,03613,Success
03614,2024-11-27,Cash,03614,Success
03615,2024-09-02,Credit Card,03615,Success
03616,2024-10-15,Bank Transfer,03616,Refunded
03617,2024-06-06,Cash,03617,Success
03618,2024-11-10,Credit Card,03618,Success
03619,2024-09-19,Apple Pay,03619,Success
03620,2024-03-26,Credit Card,03620,Success
03621,2024-08-13,Bank Transfer,03621,Success
03622,2024-11-28,Apple Pay,03622,Success
03623,2024-08-22,Credit Card,03623,Success
03624,2024-04-14,Credit Card,03624,Success
03625,2025-01-08,Credit Card,03625,Success
03626,2024-02-19,Cash,03626,Success
03627,2024-08-03,Bank Transfer,03627,Success
03628,2024-11-05,Bank Transfer,03628,Success
03629,2024-04-05,Cash,03629,Success
03630,2024-11-14,Bank Transfer,03630,Success
03631,2024-08-21,Bank Transfer,03631,Success
03632,2024-05-06,Bank Transfer,03632,Success
03633,2024-09-21,Credit Card,03633,Success
03634,2024-04-13,Credit Card,03634,Success
03635,2024-05-31,Credit Card,03635,Success
03636,2024-04-10,Credit Card,03636,Success
03637,2024-07-06,Credit Card,03637,Success
03638,2024-03-10,Bank Transfer,03638,Success
03639,2024-10-30,Credit Card,03639,Success
03640,2024-09-15,Bank Transfer,03640,Success
03641,2024-10-28,Credit Card,03641,Success
03642,2024-12-17,Bank Transfer,03642,Success
03643,2024-12-01,Credit Card,03643,Success
03644,2025-01-02,Credit Card,03644,Success
03645,2024-08-11,Cash,03645,Success
03646,2024-07-02,Bank Transfer,03646,Success
03647,2024-02-14,Apple Pay,03647,Success
03648,2024-07-24,Credit Card,03648,Refunded
03649,2024-03-12,Bank Transfer,03649,Success
03650,2024-10-21,Bank Transfer,03650,Success
03651,2024-04-20,Cash,03651,Success
03652,2024-04-19,Apple Pay,03652,Success
03653,2024-04-12,Apple Pay,03653,Success
03654,2024-08-12,Apple Pay,03654,Success
03655,2024-11-14,Credit Card,03655,Success
03656,2024-01-26,Credit Card,03656,Success
03657,2024-10-25,Credit Card,03657,Success
03658,2024-04-11,Credit Card,03658,Success
03659,2024-02-03,Cash,03659,Success
03660,2024-04-22,Bank Transfer,03660,Success
03661,2024-03-06,Apple Pay,03661,Success
03662,2024-10-08,Apple Pay,03662,Success
03663,2024-11-21,Bank Transfer,03663,Success
03664,2024-08-27,Credit Card,03664,Success
03665,2024-11-08,Cash,03665,Success
03666,2024-10-11,Apple Pay,03666,Success
03667,2024-02-28,Cash,03667,Success
03668,2024-05-13,Cash,03668,Success
03669,2024-10-21,Cash,03669,Success
03670,2024-06-30,Cash,03670,Success
03671,2024-01-15,Cash,03671,Success
03672,2024-11-27,Cash,03672,Success
03673,2024-07-27,Bank Transfer,03673,Success
03674,2024-05-20,Credit Card,03674,Success
03675,2024-02-02,Cash,03675,Success
03676,2024-04-01,Bank Transfer,03676,Success
03677,2024-08-03,Bank Transfer,03677,Success
03678,2024-02-16,Cash,03678,Refunded
03679,2024-12-30,Apple Pay,03679,Success
03680,2024-07-06,Bank Transfer,03680,Success
03681,2024-09-15,Bank Transfer,03681,Success
03682,2024-09-22,Apple Pay,03682,Success
03683,2024-05-11,Credit Card,03683,Success
03684,2025-01-13,Credit Card,03684,Success
03685,2024-12-18,Apple Pay,03685,Success
03686,2024-02-06,Bank Transfer,03686,Success
03687,2024-02-18,Bank Transfer,03687,Success
03688,2024-10-14,Apple Pay,03688,Success
03689,2024-07-14,Cash,03689,Success
03690,2024-03-06,Bank Transfer,03690,Success
03691,2024-10-21,Cash,03691,Success
03692,2024-08-27,Cash,03692,Success
03693,2024-12-30,Apple Pay,03693,Success
03694,2024-01-19,Bank Transfer,03694,Success
03695,2024-06-09,Apple Pay,03695,Refunded
03696,2024-02-12,Cash,03696,Success
03697,2024-10-21,Apple Pay,03697,Refunded
03698,2024-02-13,Apple Pay,03698,Success
03699,2024-02-29,Bank Transfer,03699,Success
03700,2024-09-20,Bank Transfer,03700,Success
03701,2024-12-08,Bank Transfer,03701,Success
03702,2024-03-04,Credit Card,03702,Success
03703,2024-05-29,Cash,03703,Success
03704,2024-03-13,Credit Card,03704,Success
03705,2024-06-27,Cash,03705,Success
03706,2024-08-01,Credit Card,03706,Success
03707,2024-12-28,Credit Card,03707,Refunded
03708,2025-01-19,Credit Card,03708,Success
03709,2024-04-26,Apple Pay,03709,Success
03710,2024-12-31,Cash,03710,Success
03711,2024-09-26,Apple Pay,03711,Refunded
03712,2024-01-24,Credit Card,03712,Success
03713,2024-02-18,Apple Pay,03713,Success
03714,2024-05-20,Credit Card,03714,Success
03715,2024-01-21,Bank Transfer,03715,Success
03716,2025-01-21,Apple Pay,03716,Success
03717,2024-12-07,Cash,03717,Success
03718,2024-07-30,Apple Pay,03718,Success
03719,2024-09-30,Cash,03719,Success
03720,2024-05-19,Bank Transfer,03720,Success
03721,2024-03-29,Cash,03721,Success
03722,2024-11-15,Cash,03722,Success
03723,2024-07-24,Credit Card,03723,Success
03724,2024-10-12,Cash,03724,Success
03725,2024-06-09,Apple Pay,03725,Success
03726,2025-01-12,Bank Transfer,03726,Success
03727,2024-11-29,Cash,03727,Success
03728,2024-05-25,Cash,03728,Success
03729,2024-06-25,Credit Card,03729,Success
03730,2024-12-10,Credit Card,03730,Refunded
03731,2024-02-12,Apple Pay,03731,Success
03732,2024-10-03,Credit Card,03732,Success
03733,2024-04-22,Credit Card,03733,Success
03734,2024-08-03,Apple Pay,03734,Success
03735,2024-09-01,Bank Transfer,03735,Success
03736,2024-07-10,Credit Card,03736,Success
03737,2024-08-25,Credit Card,03737,Success
03738,2024-06-11,Credit Card,03738,Success
03739,2024-10-09,Cash,03739,Success
03740,2024-03-12,Bank Transfer,03740,Success
03741,2024-06-19,Bank Transfer,03741,Success
03742,2024-05-13,Bank Transfer,03742,Success
03743,2024-10-07,Apple Pay,03743,Success
03744,2024-03-23,Cash,03744,Success
03745,2024-09-03,Cash,03745,Success
03746,2024-04-16,Credit Card,03746,Success
03747,2024-11-08,Cash,03747,Success
03748,2025-01-15,Credit Card,03748,Success
03749,2024-03-22,Credit Card,03749,Success
03750,2024-04-30,Bank Transfer,03750,Success
03751,2024-04-22,Credit Card,03751,Success
03752,2024-06-30,Bank Transfer,03752,Success
03753,2024-03-16,Bank Transfer,03753,Success
03754,2024-09-20,Credit Card,03754,Success
03755,2024-07-23,Bank Transfer,03755,Success
03756,2024-03-17,Credit Card,03756,Success
03757,2024-05-07,Bank Transfer,03757,Success
03758,2024-05-07,Bank Transfer,03758,Refunded
03759,2025-01-10,Bank Transfer,03759,Success
03760,2024-02-21,Credit Card,03760,Refunded
03761,2024-11-15,Bank Transfer,03761,Refunded
03762,2024-04-16,Credit Card,03762,Success
03763,2024-02-19,Apple Pay,03763,Success
03764,2024-11-04,Cash,03764,Success
03765,2024-10-02,Cash,03765,Success
03766,2024-09-16,Apple Pay,03766,Success
03767,2024-09-19,Cash,03767,Success
03768,2024-11-06,Apple Pay,03768,Success
03769,2024-06-07,Cash,03769,Success
03770,2024-11-15,Credit Card,03770,Success
03771,2024-06-27,Cash,03771,Success
03772,2024-02-23,Cash,03772,Success
03773,2024-02-01,Cash,03773,Success
03774,2024-08-23,Bank Transfer,03774,Success
03775,2024-11-22,Apple Pay,03775,Success
03776,2024-07-24,Bank Transfer,03776,Success
03777,2024-10-21,Apple Pay,03777,Success
03778,2024-05-15,Credit Card,03778,Success
03779,2024-01-22,Credit Card,03779,Success
03780,2024-01-20,Cash,03780,Success
03781,2024-08-26,Credit Card,03781,Success
03782,2024-04-11,Cash,03782,Success
03783,2024-07-14,Credit Card,03783,Success
03784,2024-10-03,Bank Transfer,03784,Success
03785,2024-09-07,Bank Transfer,03785,Success
03786,2024-12-09,Apple Pay,03786,Success
03787,2024-10-14,Bank Transfer,03787,Success
03788,2024-10-03,Apple Pay,03788,Success
03789,2025-01-11,Apple Pay,03789,Success
03790,2024-10-15,Apple Pay,03790,Refunded
03791,2024-09-21,Cash,03791,Success
03792,2024-03-23,Bank Transfer,03792,Success
03793,2024-02-26,Credit Card,03793,Success
03794,2024-07-16,Bank Transfer,03794,Success
03795,2025-01-19,Credit Card,03795,Success
03796,2024-04-25,Apple Pay,03796,Success
03797,2024-07-27,Bank Transfer,03797,Success
03798,2024-06-05,Bank Transfer,03798,Refunded
03799,2024-01-10,Apple Pay,03799,Success
03800,2024-02-17,Cash,03800,Success
03801,2024-06-02,Bank Transfer,03801,Success
03802,2024-08-19,Cash,03802,Success
03803,2024-10-20,Cash,03803,Success
03804,2024-12-16,Apple Pay,03804,Success
03805,2024-06-29,Cash,03805,Success
03806,2024-08-14,Bank Transfer,03806,Success
03807,2024-04-05,Bank Transfer,03807,Success
03808,2024-03-21,Cash,03808,Success
03809,2024-10-08,Credit Card,03809,Success
03810,2024-11-05,Bank Transfer,03810,Success
03811,2025-01-22,Apple Pay,03811,Success
03812,2024-10-07,Cash,03812,Success
03813,2024-08-10,Cash,03813,Success
03814,2024-12-04,Bank Transfer,03814,Success
03815,2024-03-18,Apple Pay,03815,Success
03816,2025-01-13,Credit Card,03816,Success
03817,2024-03-07,Credit Card,03817,Success
03818,2024-03-03,Cash,03818,Success
03819,2024-12-15,Credit Card,03819,Success
03820,2024-03-13,Bank Transfer,03820,Success
03821,2024-09-11,Credit Card,03821,Success
03822,2024-05-06,Apple Pay,03822,Success
03823,2024-09-01,Bank Transfer,03823,Success
03824,2024-08-15,Cash,03824,Success
03825,2024-12-06,Bank Transfer,03825,Success
03826,2024-04-16,Apple Pay,03826,Success
03827,2024-11-23,Credit Card,03827,Success
03828,2024-03-10,Apple Pay,03828,Success
03829,2025-01-11,Credit Card,03829,Success
03830,2024-11-05,Credit Card,03830,Success
03831,2024-02-13,Cash,03831,Success
03832,2024-02-16,Credit Card,03832,Success
03833,2024-07-01,Apple Pay,03833,Success
03834,2024-07-30,Credit Card,03834,Refunded
03835,2024-01-17,Apple Pay,03835,Success
03836,2024-05-21,Credit Card,03836,Success
03837,2024-09-21,Bank Transfer,03837,Success
03838,2024-10-09,Bank Transfer,03838,Success
03839,2024-05-20,Credit Card,03839,Success
03840,2025-01-13,Bank Transfer,03840,Success
03841,2024-06-10,Cash,03841,Success
03842,2024-04-04,Apple Pay,03842,Success
03843,2024-07-27,Bank Transfer,03843,Success
03844,2024-08-18,Apple Pay,03844,Success
03845,2024-04-18,Cash,03845,Success
03846,2024-09-10,Credit Card,03846,Success
03847,2024-05-23,Credit Card,03847,Success
03848,2025-01-10,Credit Card,03848,Success
03849,2024-09-22,Cash,03849,Success
03850,2024-07-15,Apple Pay,03850,Success
03851,2024-03-11,Apple Pay,03851,Success
03852,2024-11-05,Bank Transfer,03852,Success
03853,2024-12-09,Credit Card,03853,Success
03854,2024-09-26,Bank Transfer,03854,Success
03855,2024-02-08,Cash,03855,Success
03856,2024-05-02,Bank Transfer,03856,Success
03857,2024-08-23,Apple Pay,03857,Success
03858,2024-04-18,Apple Pay,03858,Success
03859,2024-02-22,Bank Transfer,03859,Success
03860,2024-05-10,Apple Pay,03860,Success
03861,2024-05-10,Cash,03861,Success
03862,2024-08-21,Cash,03862,Success
03863,2024-04-10,Credit Card,03863,Success
03864,2024-12-28,Bank Transfer,03864,Success
03865,2024-10-30,Apple Pay,03865,Success
03866,2025-01-17,Credit Card,03866,Success
03867,2024-12-31,Bank Transfer,03867,Success
03868,2025-01-11,Credit Card,03868,Success
03869,2024-01-05,Cash,03869,Success
03870,2024-12-06,Credit Card,03870,Success
03871,2024-09-03,Apple Pay,03871,Success
03872,2024-04-18,Credit Card,03872,Success
03873,2024-06-14,Apple Pay,03873,Refunded
03874,2025-01-22,Apple Pay,03874,Success
03875,2024-09-19,Bank Transfer,03875,Success
03876,2024-01-20,Bank Transfer,03876,Success
03877,2024-12-10,Credit Card,03877,Success
03878,2024-02-27,Apple Pay,03878,Success
03879,2024-02-12,Cash,03879,Success
03880,2024-04-28,Bank Transfer,03880,Success
03881,2024-07-19,Apple Pay,03881,Success
03882,2024-03-21,Apple Pay,03882,Success
03883,2024-04-22,Bank Transfer,03883,Success
03884,2024-09-07,Credit Card,03884,Success
03885,2024-11-10,Bank Transfer,03885,Success
03886,2024-04-29,Cash,03886,Success
03887,2024-07-20,Apple Pay,03887,Success
03888,2024-02-21,Apple Pay,03888,Success
03889,2024-04-22,Apple Pay,03889,Success
03890,2024-02-18,Credit Card,03890,Success
03891,2024-07-20,Credit Card,03891,Success
03892,2024-06-12,Cash,03892,Success
03893,2024-07-01,Bank Transfer,03893,Success
03894,2024-06-17,Credit Card,03894,Success
03895,2024-06-17,Bank Transfer,03895,Success
03896,2024-12-04,Credit Card,03896,Success
03897,2025-01-18,Bank Transfer,03897,Success
03898,2024-08-04,Apple Pay,03898,Success
03899,2024-06-13,Cash,03899,Success
03900,2024-11-29,Cash,03900,Success
03901,2024-11-04,Bank Transfer,03901,Success
03902,2024-03-13,Apple Pay,03902,Success
03903,2024-12-31,Bank Transfer,03903,Success
03904,2024-11-04,Cash,03904,Success
03905,2024-03-15,Credit Card,03905,Success
03906,2024-10-07,Bank Transfer,03906,Success
03907,2024-06-11,Bank Transfer,03907,Success
03908,2024-01-27,Cash,03908,Success
03909,2024-05-18,Credit Card,03909,Success
03910,2024-01-29,Bank Transfer,03910,Success
03911,2024-10-02,Cash,03911,Success
03912,2024-06-18,Bank Transfer,03912,Refunded
03913,2024-09-23,Cash,03913,Success
03914,2024-05-01,Cash,03914,Success
03915,2024-03-22,Apple Pay,03915,Success
03916,2024-05-01,Bank Transfer,03916,Success
03917,2024-04-24,Bank Transfer,03917,Success
03918,2024-03-02,Apple Pay,03918,Success
03919,2024-07-21,Apple Pay,03919,Success
03920,2024-10-08,Credit Card,03920,Success
03921,2024-06-29,Cash,03921,Success
03922,2024-12-02,Bank Transfer,03922,Success
03923,2024-11-18,Bank Transfer,03923,Success
03924,2024-11-28,Credit Card,03924,Success
03925,2024-07-18,Cash,03925,Success
03926,2024-09-05,Apple Pay,03926,Success
03927,2024-03-11,Apple Pay,03927,Success
03928,2024-05-23,Apple Pay,03928,Success
03929,2024-09-29,Credit Card,03929,Success
03930,2024-12-05,Credit Card,03930,Success
03931,2024-07-02,Apple Pay,03931,Refunded
03932,2024-06-12,Apple Pay,03932,Success
03933,2024-11-25,Credit Card,03933,Success
03934,2024-09-01,Cash,03934,Success
03935,2024-12-26,Credit Card,03935,Success
03936,2024-03-09,Cash,03936,Success
03937,2024-02-26,Apple Pay,03937,Success
03938,2025-01-10,Bank Transfer,03938,Success
03939,2024-02-16,Bank Transfer,03939,Success
03940,2024-02-04,Credit Card,03940,Success
03941,2025-01-19,Cash,03941,Success
03942,2024-05-12,Apple Pay,03942,Refunded
03943,2024-05-03,Bank Transfer,03943,Success
03944,2024-07-12,Credit Card,03944,Success
03945,2024-02-24,Credit Card,03945,Success
03946,2024-07-10,Credit Card,03946,Success
03947,2024-10-18,Credit Card,03947,Success
03948,2024-11-28,Apple Pay,03948,Success
03949,2024-12-15,Cash,03949,Success
03950,2024-11-27,Bank Transfer,03950,Success
03951,2024-06-24,Bank Transfer,03951,Success
03952,2024-03-11,Cash,03952,Success
03953,2024-05-20,Cash,03953,Success
03954,2024-03-08,Credit Card,03954,Success
03955,2024-05-04,Cash,03955,Success
03956,2024-11-29,Cash,03956,Success
03957,2024-03-07,Bank Transfer,03957,Success
03958,2024-06-08,Bank Transfer,03958,Success
03959,2024-07-15,Credit Card,03959,Success
03960,2024-03-05,Credit Card,03960,Success
03961,2024-07-02,Cash,03961,Success
03962,2024-04-12,Apple Pay,03962,Success
03963,2024-05-30,Bank Transfer,03963,Success
03964,2024-07-18,Apple Pay,03964,Success
03965,2024-02-18,Apple Pay,03965,Success
03966,2024-05-25,Apple Pay,03966,Success
03967,2024-05-30,Cash,03967,Success
03968,2024-03-20,Credit Card,03968,Success
03969,2024-08-13,Cash,03969,Success
03970,2024-02-14,Apple Pay,03970,Success
03971,2024-12-06,Apple Pay,03971,Success
03972,2024-09-03,Apple Pay,03972,Refunded
03973,2024-05-25,Credit Card,03973,Success
03974,2024-09-14,Credit Card,03974,Success
03975,2024-08-08,Cash,03975,Success
03976,2024-09-26,Bank Transfer,03976,Success
03977,2024-07-26,Bank Transfer,03977,Success
03978,2024-12-25,Bank Transfer,03978,Success
03979,2024-11-01,Bank Transfer,03979,Success
03980,2024-11-11,Cash,03980,Success
03981,2024-09-28,Credit Card,03981,Success
03982,2024-02-13,Bank Transfer,03982,Success
03983,2024-12-07,Apple Pay,03983,Success
03984,2024-10-26,Bank Transfer,03984,Success
03985,2024-04-07,Apple Pay,03985,Success
03986,2024-01-24,Apple Pay,03986,Success
03987,2024-06-09,Credit Card,03987,Success
03988,2024-04-14,Cash,03988,Success
03989,2024-11-09,Credit Card,03989,Success
03990,2024-09-08,Credit Card,03990,Success
03991,2024-04-28,Bank Transfer,03991,Success
03992,2024-03-30,Cash,03992,Success
03993,2024-01-16,Credit Card,03993,Success
03994,2024-05-07,Apple Pay,03994,Success
03995,2024-08-15,Apple Pay,03995,Success
03996,2024-08-25,Cash,03996,Success
03997,2024-10-25,Bank Transfer,03997,Success
03998,2024-03-26,Bank Transfer,03998,Success
03999,2024-04-21,Bank Transfer,03999,Success
04000,2024-12-08,Apple Pay,04000,Success
04001,2024-07-17,Cash,04001,Success
04002,2024-02-18,Apple Pay,04002,Success
04003,2024-06-30,Credit Card,04003,Success
04004,2024-12-08,Cash,04004,Success
04005,2024-07-18,Bank Transfer,04005,Success
04006,2024-11-03,Cash,04006,Success
04007,2024-09-24,Cash,04007,Success
04008,2024-08-06,Credit Card,04008,Success
04009,2024-08-19,Bank Transfer,04009,Success
04010,2024-10-21,Cash,04010,Success
04011,2025-01-14,Cash,04011,Success
04012,2024-09-21,Credit Card,04012,Success
04013,2024-02-27,Bank Transfer,04013,Success
04014,2024-09-11,Apple Pay,04014,Success
04015,2024-02-29,Credit Card,04015,Success
04016,2024-03-06,Bank Transfer,04016,Success
04017,2024-01-21,Credit Card,04017,Success
04018,2024-11-26,Cash,04018,Success
04019,2024-04-28,Credit Card,04019,Success
04020,2024-10-23,Cash,04020,Success
04021,2024-04-16,Bank Transfer,04021,Success
04022,2024-03-07,Apple Pay,04022,Success
04023,2024-03-17,Cash,04023,Success
04024,2024-12-27,Bank Transfer,04024,Success
04025,2024-02-09,Cash,04025,Success
04026,2024-04-13,Bank Transfer,04026,Success
04027,2024-08-23,Cash,04027,Success
04028,2024-11-19,Bank Transfer,04028,Success
04029,2025-01-01,Credit Card,04029,Success
04030,2024-12-11,Cash,04030,Success
04031,2024-03-08,Credit Card,04031,Success
04032,2024-07-25,Credit Card,04032,Success
04033,2024-01-28,Bank Transfer,04033,Success
04034,2024-02-18,Cash,04034,Success
04035,2024-06-22,Credit Card,04035,Success
04036,2024-08-14,Bank Transfer,04036,Success
04037,2024-01-30,Cash,04037,Refunded
04038,2024-03-17,Bank Transfer,04038,Success
