payment_id,payment_date,payment_mode,order_id,payment_status
06474,2024-03-19,Cash,06474,Success
06475,2024-07-19,Cash,06475,Success
06476,2024-06-28,Credit Card,06476,Success
06477,2024-05-14,Bank Transfer,06477,Success
06478,2025-01-21,Cash,06478,Success
06479,2024-04-12,Bank Transfer,06479,Success
06480,2024-06-30,Apple Pay,06480,Success
06481,2024-09-20,Bank Transfer,06481,Success
06482,2024-06-05,Cash,06482,Success
06483,2024-04-17,Bank Transfer,06483,Success
06484,2024-01-21,Bank Transfer,06484,Success
06485,2025-01-22,Apple Pay,06485,Success
06486,2024-01-26,Cash,06486,Success
06487,2024-04-23,Bank Transfer,06487,Success
06488,2025-01-18,Credit Card,06488,Success
06489,2024-12-04,Cash,06489,Success
06490,2024-06-14,Cash,06490,Success
06491,2024-08-01,Credit Card,06491,Success
06492,2024-09-29,Bank Transfer,06492,Success
06493,2025-01-04,Cash,06493,Success
06494,2024-10-10,Bank Transfer,06494,Success
06495,2024-12-11,Cash,06495,Success
06496,2024-10-21,Cash,06496,Success
06497,2024-01-07,Apple Pay,06497,Success
06498,2024-05-05,Bank Transfer,06498,Success
06499,2024-02-20,Bank Transfer,06499,Success
06500,2024-07-13,Apple Pay,06500,Success
06501,2024-08-02,Credit Card,06501,Success
06502,2024-01-27,Cash,06502,Success
06503,2024-07-05,Credit Card,06503,Success
06504,2025-01-01,Apple Pay,06504,Success
06505,2024-03-06,Credit Card,06505,Success
06506,2024-05-09,Apple Pay,06506,Success
06507,2024-08-30,Credit Card,06507,Success
06508,2024-07-07,Credit Card,06508,Success
06509,2024-01-30,Cash,06509,Refunded
06510,2024-11-15,Cash,06510,Success
06511,2024-04-13,Apple Pay,06511,Success
06512,2024-05-28,Credit Card,06512,Success
06513,2024-11-20,Apple Pay,06513,Success
06514,2024-02-05,Bank Transfer,06514,Success
06515,2024-08-24,Cash,06515,Success
06516,2024-12-09,Cash,06516,Success
06517,2024-11-01,Credit Card,06517,Success
06518,2024-12-08,Bank Transfer,06518,Success
06519,2024-11-08,Credit Card,06519,Success
06520,2024-01-13,Credit Card,06520,Success
06521,2024-03-06,Cash,06521,Success
06522,2024-12-12,Bank Transfer,06522,Success
06523,2024-02-27,Cash,06523,Success
06524,2024-04-05,Credit Card,06524,Success
06525,2024-02-15,Cash,06525,Success
06526,2024-08-27,Apple Pay,06526,Success
06527,2024-09-17,Credit Card,06527,Success
06528,2024-05-28,Bank Transfer,06528,Success
06529,2024-03-10,Bank Transfer,06529,Success
06530,2024-10-03,Bank Transfer,06530,Success
06531,2024-02-12,Cash,06531,Success
06532,2024-02-05,Apple Pay,06532,Success
06533,2024-03-06,Bank Transfer,06533,Success
06534,2024-11-06,Apple Pay,06534,Success
06535,2024-05-17,Apple Pay,06535,Success
06536,2024-08-08,Apple Pay,06536,Success
06537,2024-06-17,Bank Transfer,06537,Success
06538,2024-03-21,Cash,06538,Success
06539,2024-03-19,Apple Pay,06539,Success
06540,2024-06-05,Bank Transfer,06540,Success
06541,2024-08-31,Apple Pay,06541,Success
06542,2024-03-24,Credit Card,06542,Success
06543,2025-01-06,Apple Pay,06543,Success
06544,2024-02-22,Credit Card,06544,Success
06545,2024-02-24,Cash,06545,Success
06546,2024-09-20,Cash,06546,Success
06547,2024-08-12,Bank Transfer,06547,Success
06548,2024-06-15,Bank Transfer,06548,Success
06549,2024-03-07,Bank Transfer,06549,Success
06550,2024-07-14,Bank Transfer,06550,Success
06551,2024-01-23,Credit Card,06551,Success
06552,2024-12-27,Credit Card,06552,Success
06553,2024-04-10,Credit Card,06553,Success
06554,2024-04-01,Cash,06554,Success
06555,2024-05-21,Apple Pay,06555,Success
06556,2024-03-03,Apple Pay,06556,Refunded
06557,2024-09-13,Cash,06557,Refunded
06558,2024-11-14,Apple Pay,06558,Success
06559,2024-05-15,Credit Card,06559,Success
06560,2024-01-16,Apple Pay,06560,Success
06561,2024-07-14,Bank Transfer,06561,Success
06562,2024-03-21,Credit Card,06562,Success
06563,2024-04-18,Cash,06563,Success
06564,2024-09-28,Apple Pay,06564,Success
06565,2025-01-01,Apple Pay,06565,Success
06566,2024-11-08,Cash,06566,Success
06567,2024-05-02,Bank Transfer,06567,Refunded
06568,2024-08-18,Credit Card,06568,Success
06569,2024-04-02,Apple Pay,06569,Success
06570,2024-12-22,Credit Card,06570,Success
06571,2024-12-25,Bank Transfer,06571,Success
06572,2024-09-05,Bank Transfer,06572,Success
06573,2024-11-25,Bank Transfer,06573,Success
06574,2024-06-08,Apple Pay,06574,Refunded
06575,2024-05-10,Bank Transfer,06575,Success
06576,2024-07-30,Apple Pay,06576,Success
06577,2024-03-07,Bank Transfer,06577,Success
06578,2024-04-28,Apple Pay,06578,Success
06579,2024-04-17,Credit Card,06579,Success
06580,2024-02-16,Bank Transfer,06580,Success
06581,2024-07-05,Bank Transfer,06581,Success
06582,2024-09-17,Cash,06582,Success
06583,2024-12-02,Credit Card,06583,Success
06584,2025-01-06,Apple Pay,06584,Success
06585,2024-03-08,Cash,06585,Success
06586,2024-08-20,Credit Card,06586,Success
06587,2025-01-09,Credit Card,06587,Success
06588,2024-08-17,Bank Transfer,06588,Success
06589,2024-09-18,Bank Transfer,06589,Success
06590,2024-03-07,Apple Pay,06590,Success
06591,2024-03-10,Bank Transfer,06591,Success
06592,2024-08-20,Credit Card,06592,Success
06593,2024-04-01,Bank Transfer,06593,Success
06594,2024-02-22,Credit Card,06594,Success
06595,2024-04-17,Bank Transfer,06595,Success
06596,2024-03-27,Apple Pay,06596,Success
06597,2024-05-24,Cash,06597,Success
06598,2024-02-28,Bank Transfer,06598,Success
06599,2025-01-15,Bank Transfer,06599,Success
06600,2024-10-03,Credit Card,06600,Success
06601,2024-12-28,Credit Card,06601,Success
06602,2024-10-06,Apple Pay,06602,Success
06603,2024-02-23,Apple Pay,06603,Success
06604,2025-01-02,Cash,06604,Success
06605,2025-01-16,Apple Pay,06605,Success
06606,2024-09-03,Cash,06606,Success
06607,2024-03-25,Apple Pay,06607,Success
06608,2024-01-03,Apple Pay,06608,Success
06609,2024-02-07,Credit Card,06609,Success
06610,2024-04-24,Credit Card,06610,Success
06611,2024-12-25,Bank Transfer,06611,Success
06612,2024-02-21,Credit Card,06612,Success
06613,2024-12-03,Credit Card,06613,Success
06614,2025-01-11,Credit Card,06614,Success
06615,2025-01-07,Apple Pay,06615,Success
06616,2024-10-01,Cash,06616,Success
06617,2024-03-23,Apple Pay,06617,Success
06618,2024-12-25,Apple Pay,06618,Refunded
06619,2024-12-24,Cash,06619,Success
06620,2025-01-22,Apple Pay,06620,Success
06621,2024-10-10,Credit Card,06621,Success
06622,2024-11-02,Cash,06622,Success
06623,2024-11-11,Cash,06623,Success
06624,2024-03-06,Cash,06624,Success
06625,2024-03-17,Apple Pay,06625,Success
06626,2025-01-08,Cash,06626,Success
06627,2024-03-03,Bank Transfer,06627,Success
06628,2024-08-28,Bank Transfer,06628,Success
06629,2024-07-22,Credit Card,06629,Success
06630,2025-01-12,Credit Card,06630,Success
06631,2024-11-15,Bank Transfer,06631,Success
06632,2024-03-22,Credit Card,06632,Success
06633,2024-10-06,Apple Pay,06633,Success
06634,2024-06-29,Credit Card,06634,Success
06635,2024-11-11,Cash,06635,Success
06636,2025-01-16,Cash,06636,Success
06637,2024-02-25,Credit Card,06637,Success
06638,2024-02-18,Cash,06638,Success
06639,2024-04-29,Apple Pay,06639,Success
06640,2024-01-07,Apple Pay,06640,Success
06641,2024-12-17,Credit Card,06641,Success
06642,2024-12-08,Bank Transfer,06642,Success
06643,2024-12-12,Credit Card,06643,Success
06644,2024-02-10,Bank Transfer,06644,Success
06645,2024-06-13,Credit Card,06645,Success
06646,2024-05-07,Bank Transfer,06646,Success
06647,2024-03-22,Apple Pay,06647,Success
06648,2024-12-24,Bank Transfer,06648,Success
06649,2024-02-08,Bank Transfer,06649,Success
06650,2024-06-26,Bank Transfer,06650,Success
06651,2024-01-12,Credit Card,06651,Success
06652,2024-01-28,Bank Transfer,06652,Success
06653,2024-02-29,Apple Pay,06653,Refunded
06654,2024-11-08,Cash,06654,Success
06655,2024-10-05,Credit Card,06655,Success
06656,2024-06-09,Apple Pay,06656,Success
06657,2024-06-28,Apple Pay,06657,Success
06658,2024-11-27,Apple Pay,06658,Success
06659,2024-08-20,Bank Transfer,06659,Success
06660,2024-06-25,Bank Transfer,06660,Success
06661,2024-01-12,Cash,06661,Refunded
06662,2024-12-29,Cash,06662,Success
06663,2024-08-13,Credit Card,06663,Success
06664,2024-01-24,Cash,06664,Success
06665,2024-03-02,Cash,06665,Success
06666,2024-05-12,Credit Card,06666,Success
06667,2024-10-24,Apple Pay,06667,Success
06668,2024-07-27,Apple Pay,06668,Success
06669,2024-03-22,Bank Transfer,06669,Success
06670,2024-08-12,Bank Transfer,06670,Success
06671,2024-08-25,Bank Transfer,06671,Success
06672,2025-01-05,Apple Pay,06672,Success
06673,2024-12-29,Apple Pay,06673,Success
06674,2024-08-05,Apple Pay,06674,Success
06675,2024-06-12,Bank Transfer,06675,Success
06676,2024-08-04,Credit Card,06676,Success
06677,2024-07-08,Apple Pay,06677,Success
06678,2024-02-22,Bank Transfer,06678,Refunded
06679,2024-12-19,Bank Transfer,06679,Success
06680,2025-01-01,Apple Pay,06680,Success
06681,2024-11-30,Apple Pay,06681,Success
06682,2025-01-13,Cash,06682,Success
06683,2024-12-03,Credit Card,06683,Success
06684,2024-04-06,Bank Transfer,06684,Success
06685,2024-07-25,Apple Pay,06685,Success
06686,2024-12-13,Apple Pay,06686,Success
06687,2024-09-11,Apple Pay,06687,Success
06688,2024-12-22,Apple Pay,06688,Refunded
06689,2024-07-17,Bank Transfer,06689,Success
06690,2024-05-16,Apple Pay,06690,Success
06691,2024-02-23,Credit Card,06691,Success
06692,2024-03-13,Cash,06692,Success
06693,2024-08-18,Credit Card,06693,Success
06694,2024-08-07,Credit Card,06694,Success
06695,2024-11-19,Credit Card,06695,Success
06696,2024-11-26,Credit Card,06696,Success
06697,2024-01-12,Bank Transfer,06697,Success
06698,2024-04-23,Credit Card,06698,Success
06699,2024-05-02,Bank Transfer,06699,Success
06700,2024-06-10,Bank Transfer,06700,Success
06701,2024-08-11,Apple Pay,06701,Success
06702,2024-07-22,Bank Transfer,06702,Success
06703,2024-03-23,Bank Transfer,06703,Success
06704,2024-07-11,Credit Card,06704,Success
06705,2024-08-12,Cash,06705,Success
06706,2024-01-10,Cash,06706,Success
06707,2024-03-03,Bank Transfer,06707,Success
06708,2024-07-26,Bank Transfer,06708,Success
06709,2024-03-21,Cash,06709,Success
06710,2024-04-15,Bank Transfer,06710,Success
06711,2024-03-11,Bank Transfer,06711,Success
06712,2024-04-19,Cash,06712,Success
06713,2024-05-22,Bank Transfer,06713,Success
06714,2024-05-18,Credit Card,06714,Success
06715,2024-03-03,Cash,06715,Success
06716,2024-10-06,Bank Transfer,06716,Success
06717,2024-06-03,Credit Card,06717,Success
06718,2024-09-22,Cash,06718,Success
06719,2024-06-14,Cash,06719,Success
06720,2024-09-22,Credit Card,06720,Success
06721,2024-06-06,Credit Card,06721,Success
06722,2024-12-31,Cash,06722,Success
06723,2024-12-29,Credit Card,06723,Success
06724,2024-07-15,Cash,06724,Success
06725,2024-10-24,Credit Card,06725,Success
06726,2024-08-12,Credit Card,06726,Success
06727,2025-01-21,Apple Pay,06727,Success
06728,2024-02-01,Apple Pay,06728,Success
06729,2024-09-15,Credit Card,06729,Success
06730,2024-08-14,Bank Transfer,06730,Success
06731,2024-06-17,Credit Card,06731,Success
06732,2024-02-10,Credit Card,06732,Success
06733,2024-08-11,Cash,06733,Success
06734,2024-02-07,Bank Transfer,06734,Success
06735,2024-01-28,Bank Transfer,06735,Success
06736,2024-03-12,Cash,06736,Success
06737,2024-01-27,Credit Card,06737,Success
06738,2024-12-16,Apple Pay,06738,Success
06739,2024-09-06,Bank Transfer,06739,Success
06740,2024-09-24,Credit Card,06740,Success
06741,2024-04-23,Credit Card,06741,Success
06742,2024-08-25,Cash,06742,Success
06743,2024-07-04,Bank Transfer,06743,Refunded
06744,2024-07-18,Cash,06744,Success
06745,2024-02-13,Cash,06745,Success
06746,2024-06-15,Bank Transfer,06746,Success
06747,2024-08-16,Cash,06747,Success
06748,2024-06-14,Apple Pay,06748,Success
06749,2024-04-23,Bank Transfer,06749,Success
06750,2024-01-21,Apple Pay,06750,Success
06751,2024-04-11,Bank Transfer,06751,Success
06752,2025-01-21,Apple Pay,06752,Success
06753,2024-05-14,Apple Pay,06753,Success
06754,2024-11-15,Bank Transfer,06754,Success
06755,2024-07-15,Bank Transfer,06755,Success
06756,2024-03-18,Apple Pay,06756,Success
06757,2024-11-21,Apple Pay,06757,Success
06758,2024-09-07,Bank Transfer,06758,Success
06759,2024-11-01,Apple Pay,06759,Refunded
06760,2024-01-31,Apple Pay,06760,Success
06761,2024-06-08,Apple Pay,06761,Success
06762,2024-03-19,Credit Card,06762,Success
06763,2024-11-20,Credit Card,06763,Success
06764,2024-03-06,Apple Pay,06764,Success
06765,2024-12-31,Bank Transfer,06765,Success
06766,2024-11-23,Bank Transfer,06766,Refunded
06767,2024-04-15,Bank Transfer,06767,Refunded
06768,2024-12-06,Bank Transfer,06768,Success
06769,2024-10-03,Credit Card,06769,Success
06770,2024-12-18,Bank Transfer,06770,Refunded
06771,2024-12-17,Cash,06771,Success
06772,2024-09-01,Credit Card,06772,Success
06773,2024-02-11,Cash,06773,Success
06774,2025-01-19,Credit Card,06774,Success
06775,2025-01-20,Cash,06775,Success
06776,2024-07-17,Credit Card,06776,Success
06777,2024-04-03,Bank Transfer,06777,Success
06778,2024-03-18,Cash,06778,Success
06779,2024-02-08,Cash,06779,Success
06780,2024-05-13,Apple Pay,06780,Success
06781,2024-05-03,Apple Pay,06781,Success
06782,2024-11-12,Cash,06782,Success
06783,2024-11-05,Bank Transfer,06783,Success
06784,2024-02-22,Cash,06784,Success
06785,2024-05-03,Bank Transfer,06785,Success
06786,2024-05-24,Credit Card,06786,Success
06787,2024-11-14,Bank Transfer,06787,Success
06788,2024-02-25,Credit Card,06788,Success
06789,2024-11-22,Credit Card,06789,Success
06790,2024-03-16,Cash,06790,Success
06791,2025-01-13,Apple Pay,06791,Refunded
06792,2024-04-28,Credit Card,06792,Success
06793,2024-04-20,Credit Card,06793,Success
06794,2024-03-28,Bank Transfer,06794,Success
06795,2024-10-06,Credit Card,06795,Success
06796,2024-07-22,Apple Pay,06796,Success
06797,2024-01-19,Apple Pay,06797,Success
06798,2024-04-12,Cash,06798,Success
06799,2024-01-07,Cash,06799,Success
06800,2024-07-29,Apple Pay,06800,Refunded
06801,2024-12-11,Apple Pay,06801,Success
06802,2025-01-10,Apple Pay,06802,Success
06803,2024-07-14,Credit Card,06803,Success
06804,2025-01-10,Cash,06804,Success
06805,2024-12-08,Credit Card,06805,Success
06806,2024-11-24,Cash,06806,Success
06807,2024-01-21,Cash,06807,Success
06808,2024-09-03,Bank Transfer,06808,Success
06809,2024-09-11,Apple Pay,06809,Success
06810,2024-02-09,Bank Transfer,06810,Success
06811,2024-07-04,Cash,06811,Success
06812,2024-02-29,Apple Pay,06812,Success
06813,2024-04-08,Apple Pay,06813,Success
06814,2024-11-05,Apple Pay,06814,Success
06815,2024-08-31,Apple Pay,06815,Success
06816,2024-11-28,Bank Transfer,06816,Success
06817,2024-08-04,Bank Transfer,06817,Success
06818,2024-07-20,Cash,06818,Success
06819,2024-03-17,Apple Pay,06819,Success
06820,2024-06-15,Cash,06820,Success
06821,2024-10-06,Credit Card,06821,Success
06822,2024-08-28,Credit Card,06822,Success
06823,2024-02-24,Cash,06823,Success
06824,2024-07-04,Credit Card,06824,Success
06825,2024-05-21,Bank Transfer,06825,Success
06826,2024-10-01,Apple Pay,06826,Success
06827,2024-02-12,Credit Card,06827,Success
06828,2025-01-14,Credit Card,06828,Success
06829,2024-12-21,Bank Transfer,06829,Success
06830,2024-11-08,Credit Card,06830,Refunded
06831,2024-04-10,Credit Card,06831,Success
06832,2024-12-08,Bank Transfer,06832,Success
06833,2024-09-14,Apple Pay,06833,Success
06834,2024-03-28,Apple Pay,06834,Success
06835,2024-12-25,Apple Pay,06835,Success
06836,2024-03-19,Bank Transfer,06836,Success
06837,2024-09-06,Credit Card,06837,Success
06838,2024-08-10,Credit Card,06838,Success
06839,2024-09-29,Credit Card,06839,Success
06840,2024-07-12,Bank Transfer,06840,Success
06841,2024-09-28,Credit Card,06841,Success
06842,2024-04-23,Apple Pay,06842,Success
06843,2024-02-07,Credit Card,06843,Success
06844,2024-04-12,Credit Card,06844,Success
06845,2024-08-01,Bank Transfer,06845,Success
06846,2024-04-01,Credit Card,06846,Success
06847,2024-03-15,Bank Transfer,06847,Success
06848,2024-04-28,Bank Transfer,06848,Refunded
06849,2024-03-31,Credit Card,06849,Success
06850,2025-01-06,Bank Transfer,06850,Success
06851,2024-10-06,Bank Transfer,06851,Success
06852,2024-10-30,Bank Transfer,06852,Refunded
06853,2024-01-12,Credit Card,06853,Success
06854,2024-11-29,Bank Transfer,06854,Success
06855,2024-07-21,Apple Pay,06855,Success
06856,2024-04-13,Bank Transfer,06856,Success
06857,2024-03-26,Cash,06857,Success
06858,2024-05-13,Credit Card,06858,Refunded
06859,2024-04-19,Bank Transfer,06859,Success
06860,2024-11-11,Credit Card,06860,Success
06861,2025-01-18,Bank Transfer,06861,Success
06862,2024-08-11,Credit Card,06862,Success
06863,2024-08-27,Bank Transfer,06863,Success
06864,2024-04-18,Apple Pay,06864,Success
06865,2024-09-22,Cash,06865,Success
06866,2024-08-08,Bank Transfer,06866,Success
06867,2024-02-01,Cash,06867,Success
06868,2024-08-18,Bank Transfer,06868,Success
06869,2024-01-07,Cash,06869,Success
06870,2024-04-08,Credit Card,06870,Success
06871,2024-01-09,Apple Pay,06871,Success
06872,2024-08-09,Bank Transfer,06872,Success
06873,2024-03-18,Bank Transfer,06873,Success
06874,2024-09-21,Bank Transfer,06874,Success
06875,2025-01-17,Bank Transfer,06875,Success
06876,2024-08-05,Credit Card,06876,Success
06877,2024-04-19,Bank Transfer,06877,Success
06878,2024-04-11,Credit Card,06878,Success
06879,2024-11-09,Apple Pay,06879,Success
06880,2024-04-25,Cash,06880,Success
06881,2024-02-20,Apple Pay,06881,Success
06882,2024-02-20,Apple Pay,06882,Success
06883,2024-09-12,Bank Transfer,06883,Success
06884,2024-11-15,Apple Pay,06884,Success
06885,2024-09-19,Cash,06885,Success
06886,2024-01-29,Credit Card,06886,Success
06887,2024-08-29,Apple Pay,06887,Success
06888,2024-12-25,Cash,06888,Success
06889,2024-09-10,Apple Pay,06889,Success
06890,2024-09-16,Credit Card,06890,Success
06891,2024-02-12,Credit Card,06891,Refunded
06892,2024-01-21,Bank Transfer,06892,Success
06893,2024-05-27,Cash,06893,Success
06894,2024-05-04,Credit Card,06894,Success
06895,2024-09-24,Credit Card,06895,Success
06896,2024-05-18,Credit Card,06896,Success
06897,2024-01-20,Cash,06897,Success
06898,2024-01-29,Apple Pay,06898,Success
06899,2024-01-29,Bank Transfer,06899,Success
06900,2024-01-06,Bank Transfer,06900,Success
06901,2024-03-25,Apple Pay,06901,Success
06902,2024-12-29,Apple Pay,06902,Success
06903,2024-02-04,Apple Pay,06903,Refunded
06904,2024-03-22,Credit Card,06904,Success
06905,2024-04-02,Apple Pay,06905,Success
06906,2024-07-21,Credit Card,06906,Success
06907,2024-08-22,Bank Transfer,06907,Success
06908,2024-10-19,Apple Pay,06908,Success
06909,2024-03-15,Bank Transfer,06909,Success
06910,2025-01-05,Credit Card,06910,Success
06911,2024-04-22,Credit Card,06911,Success
06912,2024-04-21,Credit Card,06912,Success
06913,2024-10-05,Bank Transfer,06913,Success
06914,2024-12-16,Bank Transfer,06914,Success
06915,2024-12-03,Cash,06915,Refunded
06916,2024-12-22,Bank Transfer,06916,Success
06917,2024-11-08,Cash,06917,Success
06918,2024-10-26,Cash,06918,Success
06919,2024-05-03,Cash,06919,Success
06920,2024-12-08,Credit Card,06920,Success
06921,2024-08-02,Cash,06921,Success
06922,2024-01-26,Cash,06922,Success
06923,2024-08-11,Cash,06923,Success
06924,2024-06-06,Apple Pay,06924,Success
06925,2024-11-07,Cash,06925,Success
06926,2024-08-10,Bank Transfer,06926,Success
06927,2024-03-11,Bank Transfer,06927,Success
06928,2024-12-25,Cash,06928,Refunded
06929,2024-01-04,Bank Transfer,06929,Success
06930,2024-06-29,Cash,06930,Success
06931,2024-06-06,Bank Transfer,06931,Success
06932,2024-09-20,Bank Transfer,06932,Refunded
06933,2024-07-27,Cash,06933,Success
06934,2024-02-24,Apple Pay,06934,Success
06935,2024-11-06,Cash,06935,Success
06936,2024-09-22,Cash,06936,Success
06937,2024-07-18,Bank Transfer,06937,Success
06938,2024-08-02,Apple Pay,06938,Success
06939,2024-05-26,Apple Pay,06939,Success
06940,2024-05-27,Apple Pay,06940,Success
06941,2024-04-27,Apple Pay,06941,Success
06942,2024-10-11,Cash,06942,Success
06943,2024-09-21,Bank Transfer,06943,Success
06944,2024-12-11,Bank Transfer,06944,Success
06945,2024-09-30,Apple Pay,06945,Success
06946,2024-11-23,Apple Pay,06946,Success
06947,2024-03-15,Apple Pay,06947,Refunded
06948,2024-02-12,Credit Card,06948,Success
06949,2024-04-24,Cash,06949,Success
06950,2024-07-12,Cash,06950,Success
06951,2024-11-19,Bank Transfer,06951,Success
06952,2024-04-16,Apple Pay,06952,Success
06953,2024-04-19,Bank Transfer,06953,Success
06954,2024-01-30,Credit Card,06954,Success
06955,2024-06-21,Apple Pay,06955,Success
06956,2024-08-16,Cash,06956,Success
06957,2024-02-23,Bank Transfer,06957,Success
06958,2025-01-20,Apple Pay,06958,Success
06959,2024-01-11,Credit Card,06959,Success
06960,2024-05-04,Bank Transfer,06960,Success
06961,2024-07-10,Apple Pay,06961,Success
06962,2024-03-21,Cash,06962,Success
06963,2025-01-04,Bank Transfer,06963,Success
06964,2024-01-18,Credit Card,06964,Success
06965,2024-09-02,Apple Pay,06965,Success
06966,2024-02-16,Apple Pay,06966,Success
06967,2024-10-26,Apple Pay,06967,Success
06968,2024-08-22,Cash,06968,Success
06969,2024-07-12,Apple Pay,06969,Success
06970,2024-05-14,Apple Pay,06970,Success
06971,2024-04-07,Bank Transfer,06971,Success
06972,2024-05-04,Cash,06972,Success
06973,2024-05-26,Bank Transfer,06973,Success
06974,2024-11-15,Cash,06974,Success
06975,2024-03-04,Apple Pay,06975,Success
06976,2024-09-03,Apple Pay,06976,Success
06977,2024-11-06,Apple Pay,06977,Success
06978,2024-08-20,Bank Transfer,06978,Success
06979,2024-01-24,Apple Pay,06979,Success
06980,2025-01-10,Apple Pay,06980,Success
06981,2024-07-14,Bank Transfer,06981,Success
06982,2024-06-26,Apple Pay,06982,Success
06983,2024-07-23,Cash,06983,Success
06984,2024-11-22,Bank Transfer,06984,Success
06985,2024-07-08,Cash,06985,Success
06986,2024-04-21,Credit Card,06986,Success
06987,2025-01-07,Cash,06987,Success
06988,2024-06-28,Cash,06988,Success
06989,2024-07-17,Cash,06989,Success
06990,2025-01-12,Credit Card,06990,Success
06991,2025-01-14,Cash,06991,Success
06992,2024-10-26,Apple Pay,06992,Success
06993,2024-08-24,Cash,06993,Success
06994,2024-09-06,Credit Card,06994,Success
06995,2024-10-08,Bank Transfer,06995,Success
06996,2024-04-08,Credit Card,06996,Success
06997,2024-01-31,Credit Card,06997,Success
06998,2024-09-28,Cash,06998,Success
06999,2024-12-25,Apple Pay,06999,Success
07000,2024-03-22,Cash,07000,Success
07001,2024-07-03,Apple Pay,07001,Success
07002,2024-10-21,Apple Pay,07002,Success
07003,2024-08-05,Credit Card,07003,Success
07004,2024-02-08,Cash,07004,Success
07005,2024-12-01,Bank Transfer,07005,Success
07006,2024-03-12,Bank Transfer,07006,Success
07007,2024-08-09,Cash,07007,Success
07008,2024-06-11,Credit Card,07008,Refunded
07009,2024-06-15,Apple Pay,07009,Success
07010,2024-07-31,Bank Transfer,07010,Refunded
07011,2024-09-08,Credit Card,07011,Success
07012,2024-04-10,Credit Card,07012,Success
07013,2024-10-30,Cash,07013,Success
07014,2024-05-30,Cash,07014,Success
07015,2024-04-15,Apple Pay,07015,Success
07016,2024-09-08,Apple Pay,07016,Success
07017,2024-05-15,Cash,07017,Success
07018,2024-07-07,Cash,07018,Success
07019,2025-01-16,Credit Card,07019,Refunded
07020,2024-12-31,Cash,07020,Success
07021,2024-12-18,Apple Pay,07021,Success
07022,2024-03-06,Bank Transfer,07022,Success
07023,2024-12-17,Credit Card,07023,Success
07024,2024-03-26,Cash,07024,Success
07025,2024-05-06,Apple Pay,07025,Success
07026,2024-01-19,Credit Card,07026,Success
07027,2024-04-09,Credit Card,07027,Success
07028,2024-10-23,Bank Transfer,07028,Success
07029,2024-11-21,Apple Pay,07029,Success
07030,2024-11-18,Bank Transfer,07030,Success
07031,2024-12-27,Credit Card,07031,Success
07032,2024-08-02,Cash,07032,Success
07033,2024-11-13,Credit Card,07033,Success
07034,2024-05-17,Apple Pay,07034,Success
07035,2024-03-25,Credit Card,07035,Success
07036,2024-05-30,Cash,07036,Success
07037,2024-05-31,Credit Card,07037,Success
07038,2024-02-24,Apple Pay,07038,Success
07039,2024-11-20,Cash,07039,Success
07040,2024-03-19,Credit Card,07040,Success
07041,2025-01-15,Cash,07041,Success
07042,2024-07-24,Cash,07042,Success
07043,2024-08-01,Credit Card,07043,Success
07044,2024-05-22,Cash,07044,Success
07045,2025-01-11,Apple Pay,07045,Success
07046,2024-06-03,Credit Card,07046,Success
07047,2025-01-06,Apple Pay,07047,Success
07048,2024-06-06,Apple Pay,07048,Success
07049,2024-11-27,Apple Pay,07049,Success
07050,2024-08-16,Apple Pay,07050,Success
07051,2024-12-25,Cash,07051,Refunded
07052,2024-02-10,Cash,07052,Success
07053,2024-08-13,Bank Transfer,07053,Success
07054,2024-06-02,Credit Card,07054,Success
07055,2024-05-04,Cash,07055,Success
07056,2024-01-29,Apple Pay,07056,Success
07057,2024-11-15,Bank Transfer,07057,Success
07058,2024-04-07,Bank Transfer,07058,Success
07059,2024-04-23,Apple Pay,07059,Success
07060,2024-06-06,Cash,07060,Success
07061,2024-02-12,Apple Pay,07061,Success
07062,2024-09-29,Apple Pay,07062,Success
07063,2024-02-04,Bank Transfer,07063,Success
07064,2024-09-23,Bank Transfer,07064,Success
07065,2024-09-16,Bank Transfer,07065,Success
07066,2025-01-24,Bank Transfer,07066,Success
07067,2024-11-29,Cash,07067,Refunded
07068,2024-02-29,Cash,07068,Success
07069,2024-03-13,Bank Transfer,07069,Success
07070,2024-08-13,Bank Transfer,07070,Success
07071,2025-01-03,Cash,07071,Success
07072,2024-08-16,Bank Transfer,07072,Success
07073,2024-11-25,Apple Pay,07073,Success
07074,2025-01-19,Credit Card,07074,Success
07075,2024-04-30,Apple Pay,07075,Success
07076,2024-12-11,Cash,07076,Success
07077,2024-06-07,Bank Transfer,07077,Success
07078,2024-12-21,Bank Transfer,07078,Success
07079,2024-05-15,Credit Card,07079,Success
07080,2024-09-12,Bank Transfer,07080,Success
07081,2024-09-22,Credit Card,07081,Success
07082,2024-01-30,Apple Pay,07082,Success
07083,2024-12-04,Apple Pay,07083,Success
07084,2024-09-15,Cash,07084,Success
07085,2024-04-05,Cash,07085,Success
07086,2024-02-07,Credit Card,07086,Success
07087,2024-06-21,Credit Card,07087,Success
07088,2024-01-16,Bank Transfer,07088,Success
07089,2024-07-14,Bank Transfer,07089,Success
07090,2024-11-10,Credit Card,07090,Success
07091,2024-06-01,Cash,07091,Success
07092,2024-11-21,Apple Pay,07092,Success
07093,2024-07-25,Credit Card,07093,Success
07094,2024-08-19,Credit Card,07094,Success
07095,2024-02-02,Apple Pay,07095,Success
